startup_name,founded_year,country,industry,fundin_stage,total_funding ($M),employees,annual_revenue ($M),valuation ($B),acquired,IPO,customer_base (M)
Startup_2870,2017,Japan,E-commerce,Series B,150,4165,466,10.13,Yes,No,97
Startup_2871,2005,France,Energy,Series A,453,1435,852,20.94,Yes,Yes,44
Startup_2872,2012,China,Energy,IPO,139,2904,716,12.97,Yes,Yes,27
Startup_2873,2018,Japan,Healthcare,Series B,480,2327,22,6.15,No,Yes,18
Startup_2874,2007,China,Logistics,Series A,193,3569,809,38.99,No,No,16
Startup_2875,2012,UK,Healthcare,Series A,386,1887,72,31.02,No,Yes,98
Startup_2876,2012,USA,FinTech,Series C,155,2328,100,31.29,No,Yes,69
Startup_2877,2005,USA,EdTech,Series A,141,635,450,10.15,Yes,No,89
Startup_2878,2013,USA,Energy,Series B,48,718,815,23.41,No,Yes,70
Startup_2879,2005,Japan,Logistics,Seed,24,3751,94,11.03,No,No,66
Startup_2880,2000,Japan,EdTech,Seed,196,924,66,35.72,Yes,No,52
Startup_2881,2015,Germany,FoodTech,Seed,5,1168,99,21.72,No,Yes,37
Startup_2882,2022,China,Gaming,IPO,156,214,240,46.59,Yes,No,68
Startup_2883,2010,Canada,Healthcare,Series C,373,1230,422,15.52,No,Yes,57
Startup_2884,2016,USA,E-commerce,Series C,382,4404,423,7.67,Yes,No,77
Startup_2885,2010,Brazil,EdTech,Series C,443,4351,858,46.78,No,Yes,62
Startup_2886,2006,India,FoodTech,Seed,287,1399,737,4.47,No,No,13
Startup_2887,2004,UK,FoodTech,Series A,99,4890,904,43.87,Yes,Yes,36
Startup_2888,2011,China,Tech,Series A,496,2032,195,13.45,No,Yes,73
Startup_2889,2002,Germany,Logistics,Seed,398,3655,415,23.64,No,Yes,17
Startup_2890,2012,Canada,Energy,Series C,437,3252,53,30.97,Yes,Yes,6
Startup_2891,2008,Canada,Healthcare,IPO,363,3754,440,18.1,No,Yes,56
Startup_2892,2017,Germany,FoodTech,Series B,193,1866,41,26.42,No,No,52
Startup_2893,2017,UK,Energy,IPO,119,4727,682,20.16,Yes,No,96
Startup_2894,2002,UK,E-commerce,Series A,204,1412,145,42.63,Yes,No,57
Startup_2895,2020,Japan,FinTech,Series C,410,2679,900,2.39,Yes,Yes,16
Startup_2896,2003,France,Energy,Series B,235,3650,103,25.22,No,Yes,27
Startup_2897,2003,USA,Tech,Series B,317,3545,954,14.92,Yes,No,76
Startup_2898,2021,UK,Healthcare,IPO,73,2246,104,44.21,No,No,90
Startup_2899,2000,India,FoodTech,Series C,331,1046,459,2.79,No,Yes,48
Startup_2900,2015,Germany,EdTech,Seed,486,2186,365,33.51,Yes,Yes,63
Startup_2901,2022,Australia,Tech,IPO,244,2397,437,22.91,No,No,15
Startup_2902,2006,Australia,EdTech,IPO,210,2457,417,36.86,No,Yes,93
Startup_2903,2018,China,E-commerce,IPO,491,3897,629,38.55,Yes,Yes,37
Startup_2904,2010,USA,EdTech,Series A,223,1768,626,6.2,Yes,No,95
Startup_2905,2014,UK,Tech,IPO,288,4234,578,38.31,Yes,Yes,60
Startup_2906,2000,Australia,Tech,Series B,344,1369,146,33.66,Yes,Yes,63
Startup_2907,2017,Germany,Energy,Seed,277,2385,944,12.42,Yes,Yes,33
Startup_2908,2011,Australia,Logistics,IPO,467,2506,433,47.34,No,No,8
Startup_2909,2008,Japan,Tech,IPO,406,3376,76,45,Yes,No,85
Startup_2910,2018,Brazil,FinTech,Seed,288,911,293,30.48,No,No,41
Startup_2911,2002,Japan,Logistics,IPO,451,1618,226,1.98,Yes,No,47
Startup_2912,2013,China,Tech,Series A,56,3721,577,40.65,Yes,Yes,89
Startup_2913,2001,France,E-commerce,Series C,447,3167,27,27.49,Yes,Yes,1
Startup_2914,2008,Germany,FinTech,Series A,157,2447,737,41.7,No,No,48
Startup_2915,2003,Canada,AI,Series B,6,4451,131,34.56,Yes,No,71
Startup_2916,2002,Canada,Gaming,Series A,258,1531,902,35.03,Yes,No,20
Startup_2917,2016,USA,FinTech,Series B,180,556,432,36.27,Yes,No,2
Startup_2918,2009,Canada,Tech,Series C,438,205,895,38.35,No,Yes,46
Startup_2919,2010,Canada,Healthcare,Series A,167,807,246,33.78,Yes,No,7
Startup_2920,2014,Canada,AI,Seed,217,3247,808,35.7,No,No,95
Startup_2921,2015,Canada,Logistics,Series B,314,1118,756,5.78,No,No,96
Startup_2922,2004,UK,EdTech,Series C,156,3086,590,46.28,Yes,No,15
Startup_2923,2022,Canada,Tech,Series A,156,1408,193,45.63,Yes,No,8
Startup_2924,2009,USA,EdTech,Seed,92,2745,169,2.38,No,No,3
Startup_2925,2014,USA,EdTech,Series C,89,1512,229,30.89,Yes,Yes,93
Startup_2926,2018,USA,AI,IPO,192,653,89,3.49,Yes,Yes,74
Startup_2927,2022,Australia,E-commerce,Series A,75,2520,205,48.86,Yes,No,35
Startup_2928,2010,France,EdTech,Series A,109,2325,188,2.66,No,No,83
Startup_2929,2005,UK,FoodTech,IPO,322,4493,888,31.97,No,No,24
Startup_2930,2004,India,Tech,IPO,259,1375,652,23.3,Yes,No,86
Startup_2931,2004,India,Logistics,IPO,12,1964,99,26.2,Yes,No,80
Startup_2932,2001,USA,E-commerce,IPO,230,35,680,1.02,Yes,Yes,73
Startup_2933,2014,USA,AI,Seed,490,4218,28,28.07,Yes,Yes,69
Startup_2934,2007,Brazil,Energy,Series B,70,1655,289,31.84,Yes,Yes,22
Startup_2935,2021,Germany,Tech,Seed,334,508,534,43.37,No,Yes,81
Startup_2936,2003,India,Energy,IPO,133,4679,327,26.44,Yes,Yes,87
Startup_2937,2003,UK,Logistics,IPO,294,2646,575,48.19,No,No,59
Startup_2938,2017,UK,AI,Seed,117,1150,501,44.02,Yes,No,93
Startup_2939,2008,France,Logistics,Series C,406,1441,892,44.69,No,No,23
Startup_2940,2020,Germany,Tech,Series A,408,522,408,12.1,Yes,No,53
Startup_2941,2018,Brazil,Gaming,Series C,58,912,989,15.55,No,Yes,41
Startup_2942,2019,Brazil,FinTech,Series B,39,1063,47,34.63,Yes,No,25
Startup_2943,2020,Brazil,Gaming,Seed,499,1521,531,39.81,Yes,Yes,60
Startup_2944,2010,Brazil,E-commerce,Series B,369,2555,7,1.08,No,Yes,90
Startup_2945,2005,China,Gaming,Seed,100,258,431,29.47,Yes,No,6
Startup_2946,2002,Japan,Logistics,Seed,86,2913,82,25.67,No,No,28
Startup_2947,2009,USA,AI,Series B,271,144,205,31.77,No,No,15
Startup_2948,2011,China,Gaming,Seed,353,1697,113,0.22,No,No,20
Startup_2949,2012,France,AI,Series B,464,12,375,3.54,Yes,No,96
Startup_2950,2008,USA,Healthcare,Series C,305,4183,417,47.64,No,No,88
Startup_2951,2019,Canada,Gaming,Series C,353,1008,68,9.19,Yes,No,30
Startup_2952,2001,Japan,Energy,Series B,387,2798,20,16.21,Yes,Yes,95
Startup_2953,2013,Germany,FoodTech,Seed,273,2282,151,8.29,Yes,No,21
Startup_2954,2004,India,FoodTech,Series A,489,1115,449,30.45,Yes,No,92
Startup_2955,2019,Australia,Logistics,Seed,153,4036,63,41.1,No,Yes,6
Startup_2956,2008,UK,Tech,Series A,193,2809,212,28.48,Yes,No,85
Startup_2957,2014,Germany,Healthcare,Seed,381,3292,692,40.29,Yes,Yes,89
Startup_2958,2002,Canada,FoodTech,Series A,261,2976,590,25.93,Yes,No,1
Startup_2959,2012,Germany,Energy,Seed,198,3910,215,36.69,No,No,36
Startup_2960,2015,UK,FoodTech,Series A,388,4434,432,1.62,Yes,Yes,24
Startup_2961,2003,Canada,Tech,IPO,392,4644,773,26.29,Yes,No,61
Startup_2962,2012,France,FoodTech,Seed,249,4965,632,26.3,No,No,41
Startup_2963,2004,Canada,Gaming,Series A,494,237,60,41.43,No,No,30
Startup_2964,2016,France,AI,Series A,169,1369,223,32.45,No,No,23
Startup_2965,2011,Brazil,Logistics,IPO,159,3079,203,3.43,Yes,No,85
Startup_2966,2002,Germany,Tech,IPO,411,2851,312,44.42,Yes,Yes,40
Startup_2967,2004,UK,EdTech,Series A,151,2576,601,32.66,Yes,No,2
Startup_2968,2020,China,Healthcare,Series C,387,624,761,29.16,Yes,No,20
Startup_2969,2010,France,FinTech,Series A,424,1927,186,11.63,Yes,Yes,6
Startup_2970,2000,Canada,AI,IPO,334,2029,632,36.14,Yes,Yes,22
Startup_2971,2022,Australia,EdTech,Series A,156,486,354,17.45,Yes,Yes,60
Startup_2972,2003,India,FoodTech,IPO,355,1160,355,17.5,Yes,No,85
Startup_2973,2011,China,Healthcare,IPO,354,3604,690,3.94,Yes,Yes,50
Startup_2974,2021,China,Tech,Series A,448,2598,220,21.07,Yes,No,97
Startup_2975,2019,China,EdTech,IPO,79,4161,732,40.79,No,Yes,13
Startup_2976,2005,Australia,E-commerce,Series C,157,2266,654,42.77,Yes,No,26
Startup_2977,2018,Brazil,FinTech,IPO,242,2453,278,17.11,Yes,Yes,34
Startup_2978,2000,USA,Logistics,Series B,261,2423,619,11.41,Yes,Yes,30
Startup_2979,2022,Canada,Tech,Series B,318,4461,608,8.28,No,No,2
Startup_2980,2014,Germany,E-commerce,Seed,130,1529,955,28.85,No,No,9
Startup_2981,2008,Australia,EdTech,Series B,391,4653,602,9.72,Yes,No,13
Startup_2982,2005,Australia,EdTech,Series C,184,1513,405,33.43,No,Yes,77
Startup_2983,2004,India,Healthcare,IPO,270,561,496,21.58,Yes,No,6
Startup_2984,2010,Brazil,Logistics,Series C,147,1701,961,37.81,No,No,77
Startup_2985,2002,France,Logistics,Series A,133,984,143,38.5,No,No,60
Startup_2986,2006,France,Energy,IPO,375,728,528,3.64,Yes,No,36
Startup_2987,2007,India,Tech,Series A,491,3712,847,36.65,No,No,92
Startup_2988,2013,USA,Tech,Series A,56,4286,873,3.84,Yes,Yes,50
Startup_2989,2016,USA,FoodTech,Series B,303,2532,657,23.82,Yes,No,18
Startup_2990,2013,UK,Logistics,IPO,401,383,916,28.63,Yes,Yes,81
Startup_2991,2012,Japan,Gaming,Seed,241,1907,310,1.86,Yes,No,74
Startup_2992,2010,Canada,EdTech,IPO,392,3175,156,3.71,No,No,99
Startup_2993,2002,UK,EdTech,Series B,13,230,680,34.22,Yes,No,65
Startup_2994,2003,UK,Gaming,IPO,309,1571,498,38.12,Yes,Yes,62
Startup_2995,2010,Canada,Logistics,Seed,167,3540,139,44.2,Yes,Yes,14
Startup_2996,2001,India,Energy,Seed,21,2729,254,27.12,Yes,Yes,51
Startup_2997,2020,China,Energy,Series C,145,3101,707,17.91,Yes,No,88
Startup_2998,2014,China,Gaming,Series C,36,3253,181,3.05,Yes,Yes,93
Startup_2999,2020,Japan,FinTech,IPO,435,1975,522,48.81,Yes,No,60
Startup_3000,2018,Australia,AI,Series A,467,3450,710,30.05,No,No,11
Startup_3001,2019,USA,EdTech,Series C,441,239,363,30.88,No,No,5
Startup_3002,2007,Australia,E-commerce,Series B,448,4379,43,17.42,No,Yes,78
Startup_3003,2003,Japan,Tech,Series A,369,4636,749,24.19,No,No,79
Startup_3004,2007,China,FinTech,Series C,57,2210,206,25.85,Yes,No,14
Startup_3005,2020,Brazil,AI,Seed,141,3419,286,37.21,Yes,No,3
Startup_3006,2000,UK,EdTech,IPO,479,3050,923,40.92,No,Yes,76
Startup_3007,2019,France,Gaming,Series B,181,4079,145,12.53,No,Yes,19
Startup_3008,2000,Germany,Energy,IPO,349,2128,293,8.75,Yes,Yes,5
Startup_3009,2006,Germany,Tech,IPO,478,4719,719,23.03,Yes,Yes,78
Startup_3010,2008,France,E-commerce,Series B,130,755,111,24.67,Yes,No,28
Startup_3011,2004,Canada,E-commerce,Series A,372,4203,855,24.8,Yes,No,47
Startup_3012,2009,India,E-commerce,Seed,175,3839,954,2.8,No,Yes,18
Startup_3013,2016,Brazil,AI,IPO,151,2135,85,30.56,No,No,21
Startup_3014,2001,UK,E-commerce,Series C,231,74,20,35.43,Yes,No,80
Startup_3015,2016,India,FinTech,IPO,375,849,592,47.6,No,Yes,67
Startup_3016,2017,Brazil,Tech,IPO,464,4217,972,34.09,Yes,No,48
Startup_3017,2017,France,Energy,Series C,131,877,184,35.02,No,Yes,8
Startup_3018,2013,Australia,Energy,Series C,270,1633,79,24.72,No,No,32
Startup_3019,2019,India,Gaming,Series B,82,3012,183,6.84,No,No,70
Startup_3020,2003,India,Gaming,Seed,334,4986,439,6.88,Yes,No,80
Startup_3021,2020,China,EdTech,Series A,328,1608,730,47.08,Yes,Yes,18
Startup_3022,2017,Australia,Tech,IPO,118,986,783,26.34,No,No,47
Startup_3023,2009,Germany,FinTech,IPO,295,2943,878,24.81,No,No,8
Startup_3024,2012,China,FinTech,Seed,460,4226,469,45.17,Yes,No,14
Startup_3025,2013,India,Healthcare,IPO,56,1284,533,4.67,No,No,70
Startup_3026,2022,India,FoodTech,IPO,64,3526,708,11.48,Yes,No,5
Startup_3027,2006,Brazil,Tech,Seed,159,1663,404,47.06,No,Yes,78
Startup_3028,2021,India,E-commerce,Series A,128,213,255,16.73,No,No,52
Startup_3029,2013,Japan,EdTech,Series A,224,4603,397,33.84,Yes,Yes,54
Startup_3030,2014,UK,Energy,Series C,74,386,515,46.62,Yes,No,34
Startup_3031,2021,France,Tech,Series A,362,2139,855,20.83,Yes,No,99
Startup_3032,2021,France,Tech,Series B,370,3169,571,21.42,Yes,Yes,20
Startup_3033,2011,Brazil,AI,Series C,292,764,445,39.13,No,No,41
Startup_3034,2011,UK,AI,IPO,63,2302,469,34.37,No,No,56
Startup_3035,2004,USA,Gaming,IPO,477,2481,905,47.09,Yes,Yes,48
Startup_3036,2020,Australia,Logistics,Series B,219,1865,490,12.35,Yes,Yes,9
Startup_3037,2010,Brazil,AI,IPO,175,1845,347,18.48,Yes,No,11
Startup_3038,2012,China,Energy,Seed,152,2371,881,6.57,Yes,No,13
Startup_3039,2000,Germany,EdTech,Series A,347,3026,42,42.53,Yes,No,70
Startup_3040,2015,India,EdTech,Seed,482,3945,210,25.6,No,No,69
Startup_3041,2000,Australia,Healthcare,Series B,154,3068,229,12.91,No,No,10
Startup_3042,2007,UK,E-commerce,IPO,46,433,63,9.26,Yes,No,20
Startup_3043,2022,Germany,E-commerce,Series B,426,2328,915,12.42,Yes,Yes,27
Startup_3044,2006,Canada,Gaming,Series C,161,2983,996,2.89,Yes,Yes,11
Startup_3045,2018,Japan,AI,Series B,481,2008,29,26.44,Yes,Yes,79
Startup_3046,2015,China,Tech,Series B,161,4229,680,27.7,Yes,No,28
Startup_3047,2011,China,Tech,Series C,473,3801,925,24.64,No,Yes,69
Startup_3048,2017,Canada,Healthcare,Seed,159,3034,915,17.82,No,No,77
Startup_3049,2016,USA,EdTech,IPO,268,4576,951,43.72,Yes,No,58
Startup_3050,2008,USA,AI,Seed,427,1837,104,36.58,Yes,Yes,64
Startup_3051,2010,China,Gaming,IPO,87,248,41,1.47,Yes,No,55
Startup_3052,2002,France,Healthcare,Series A,254,3010,817,0.51,Yes,No,93
Startup_3053,2001,Germany,Tech,IPO,242,541,589,12.12,Yes,No,46
Startup_3054,2021,Canada,FoodTech,Seed,164,2476,649,21.21,No,Yes,60
Startup_3055,2019,Germany,AI,Seed,50,3005,182,39.41,Yes,Yes,7
Startup_3056,2013,China,AI,Series B,320,3174,833,32.69,No,Yes,6
Startup_3057,2010,Brazil,Tech,IPO,129,4575,726,7.62,Yes,No,77
Startup_3058,2008,Germany,Energy,Series C,274,2330,175,4.35,Yes,Yes,71
Startup_3059,2006,Canada,AI,IPO,242,4786,306,9.37,No,No,26
Startup_3060,2022,Germany,EdTech,Series C,485,4429,583,29.07,Yes,Yes,64
Startup_3061,2018,Japan,Energy,Series C,497,1768,166,46.5,Yes,No,4
Startup_3062,2010,UK,FinTech,IPO,260,354,348,40.55,Yes,Yes,18
Startup_3063,2013,France,Logistics,Series A,465,11,583,22.4,Yes,No,50
Startup_3064,2009,Canada,Tech,Series A,489,2039,283,32.29,Yes,No,19
Startup_3065,2014,India,Energy,Seed,61,2464,912,19.15,No,No,59
Startup_3066,2009,India,Tech,Series B,335,2528,379,41.7,Yes,No,35
Startup_3067,2019,USA,EdTech,Series C,308,2922,913,31.89,No,Yes,37
Startup_3068,2018,UK,AI,Seed,221,4260,165,4.52,Yes,No,99
Startup_3069,2001,Japan,Gaming,Seed,105,1883,68,27.96,No,No,8
Startup_3070,2001,Japan,Energy,IPO,415,78,663,3.46,No,No,4
Startup_3071,2022,China,Gaming,Series A,104,4641,800,23.03,Yes,No,14
Startup_3072,2000,Germany,Gaming,Series C,448,75,724,4.3,No,Yes,96
Startup_3073,2010,Australia,FinTech,IPO,385,3667,161,40.83,No,No,64
Startup_3074,2008,Japan,FinTech,Series B,313,4731,944,37.22,Yes,No,71
Startup_3075,2013,France,Logistics,Seed,281,962,753,16.95,No,No,79
Startup_3076,2015,France,FoodTech,Seed,342,3754,988,25.87,Yes,Yes,26
Startup_3077,2019,Japan,Healthcare,IPO,447,872,846,34.88,No,Yes,71
Startup_3078,2021,Japan,Energy,Series B,440,460,63,2,Yes,Yes,62
Startup_3079,2007,Germany,AI,Series C,238,4173,124,0.57,No,Yes,81
Startup_3080,2008,Canada,Healthcare,Series B,68,4630,359,27.16,Yes,No,42
Startup_3081,2019,USA,Gaming,Series B,139,705,423,18.89,Yes,No,39
Startup_3082,2020,France,Gaming,Series C,281,46,608,21.14,No,Yes,79
Startup_3083,2009,Germany,Logistics,IPO,419,1875,482,11.92,No,No,18
Startup_3084,2021,Japan,AI,Series A,444,2744,212,13.25,Yes,Yes,4
Startup_3085,2016,Australia,Gaming,Series C,306,3295,82,23.59,Yes,No,5
Startup_3086,2000,Brazil,EdTech,Series B,268,1291,232,29.84,Yes,No,28
Startup_3087,2002,USA,AI,Series A,200,2058,902,7.75,No,No,9
Startup_3088,2019,Australia,Healthcare,Series C,40,2479,863,38.46,Yes,Yes,90
Startup_3089,2015,UK,Healthcare,Seed,193,719,591,1.49,Yes,No,72
Startup_3090,2016,Australia,E-commerce,Series C,402,4487,624,15.13,No,No,47
Startup_3091,2020,USA,FinTech,Series B,86,2186,207,48.25,No,No,6
Startup_3092,2010,China,Energy,IPO,224,604,125,35.95,No,Yes,40
Startup_3093,2007,Germany,Gaming,Series A,294,639,930,14.56,Yes,No,22
Startup_3094,2022,USA,Tech,IPO,440,4911,972,15.87,No,No,96
Startup_3095,2018,USA,E-commerce,Series A,37,1424,786,11.47,Yes,Yes,73
Startup_3096,2018,India,Logistics,Series C,440,664,236,1.11,No,Yes,5
Startup_3097,2013,UK,Gaming,IPO,24,127,604,29.79,Yes,No,49
Startup_3098,2000,Germany,AI,IPO,95,4543,722,26.67,Yes,No,59
Startup_3099,2020,India,Healthcare,Series B,206,3005,647,32.9,No,No,31
Startup_3100,2003,USA,Healthcare,IPO,90,1735,952,38.99,Yes,No,3
Startup_3101,2002,UK,Gaming,Series C,10,1164,440,11.21,No,Yes,38
Startup_3102,2007,USA,FoodTech,Series A,441,4235,317,3.23,No,Yes,9
Startup_3103,2004,India,FoodTech,Seed,211,1319,684,1.42,Yes,Yes,76
Startup_3104,2013,Brazil,AI,IPO,122,2603,640,42.96,No,Yes,88
Startup_3105,2010,Brazil,Gaming,Series C,370,2215,326,0.44,No,Yes,1
Startup_3106,2003,Canada,FinTech,Series A,304,1605,150,9.9,Yes,No,15
Startup_3107,2014,China,FoodTech,Series C,263,4841,363,8.28,Yes,No,39
Startup_3108,2010,China,EdTech,IPO,86,2249,876,5.47,Yes,No,99
Startup_3109,2001,Germany,Gaming,Seed,277,3211,933,32.82,Yes,Yes,81
Startup_3110,2014,UK,EdTech,Series C,49,1384,830,3.05,No,Yes,75
Startup_3111,2019,China,E-commerce,Series C,452,3302,219,4.59,Yes,No,73
Startup_3112,2017,France,EdTech,IPO,414,2247,656,49.27,No,Yes,88
Startup_3113,2005,UK,FinTech,Series B,3,1038,479,29.01,No,Yes,6
Startup_3114,2010,Japan,E-commerce,Seed,260,3180,343,28.89,Yes,Yes,70
Startup_3115,2008,Germany,FinTech,Seed,206,2836,306,37.98,Yes,No,66
Startup_3116,2019,Germany,Tech,Series C,183,3491,587,36.47,Yes,No,73
Startup_3117,2016,Canada,Healthcare,Series B,237,4669,158,14.2,No,Yes,56
Startup_3118,2002,Canada,EdTech,Series A,448,4965,653,49.97,No,Yes,42
Startup_3119,2000,China,E-commerce,Series C,72,1669,319,18.79,Yes,No,69
Startup_3120,2000,Canada,FoodTech,Series C,76,4002,142,36.07,Yes,No,74
Startup_3121,2020,China,Healthcare,Series A,155,734,656,36.97,Yes,No,22
Startup_3122,2006,Brazil,FoodTech,Series B,336,3686,953,25.66,Yes,No,70
Startup_3123,2017,France,Logistics,Seed,70,4890,538,41.2,No,Yes,86
Startup_3124,2021,Brazil,AI,Series C,413,3326,26,49.93,No,No,56
Startup_3125,2007,Germany,FinTech,Series C,306,81,461,46.72,No,Yes,89
Startup_3126,2019,France,Energy,Series C,187,4216,561,23.98,No,Yes,25
Startup_3127,2011,Canada,Gaming,Series B,45,345,636,17.18,No,Yes,33
Startup_3128,2018,USA,Healthcare,Series A,281,1731,698,19.42,No,No,32
Startup_3129,2003,Japan,Tech,Series A,185,1240,188,21.85,No,No,80
Startup_3130,2002,France,Tech,Seed,37,3891,262,48.71,No,Yes,7
Startup_3131,2012,UK,Tech,Series C,305,4673,667,49.04,No,No,33
Startup_3132,2016,Brazil,E-commerce,IPO,211,985,35,13.72,Yes,Yes,50
Startup_3133,2014,India,FinTech,Series C,304,3120,890,22.52,No,Yes,49
Startup_3134,2018,Germany,FinTech,Series B,306,185,899,3.43,No,Yes,5
Startup_3135,2007,UK,AI,Seed,224,135,695,34.69,Yes,No,84
Startup_3136,2020,Canada,Logistics,Series B,255,530,679,22.47,No,No,25
Startup_3137,2010,Australia,Gaming,IPO,145,3285,979,32.69,Yes,No,42
Startup_3138,2022,Canada,AI,Series B,291,3008,272,22.16,No,Yes,44
Startup_3139,2021,Brazil,Tech,IPO,389,4617,474,38.59,Yes,No,80
Startup_3140,2009,UK,Logistics,Series C,210,1953,401,16.54,Yes,Yes,94
Startup_3141,2018,Japan,Tech,Series B,276,3568,238,9.56,Yes,No,56
Startup_3142,2016,Canada,FoodTech,Series A,360,4016,85,43.93,Yes,No,56
Startup_3143,2017,Germany,Tech,Series A,86,4353,317,1.61,No,Yes,31
Startup_3144,2016,Japan,Logistics,Series A,355,2497,245,3.03,Yes,Yes,94
Startup_3145,2021,Japan,AI,Seed,222,3979,219,2.09,Yes,No,39
Startup_3146,2007,Brazil,Healthcare,Series B,127,4195,176,16.63,Yes,No,77
Startup_3147,2019,Australia,Logistics,Seed,155,2898,12,3.54,Yes,Yes,65
Startup_3148,2022,Brazil,E-commerce,Series A,230,3025,81,36.68,Yes,Yes,41
Startup_3149,2020,Japan,E-commerce,Series A,279,4280,107,4.03,Yes,Yes,52
Startup_3150,2019,China,Energy,IPO,168,3844,347,24.18,Yes,No,1
Startup_3151,2016,Brazil,FoodTech,Series C,31,4095,233,49.83,No,Yes,89
Startup_3152,2021,India,Logistics,Seed,480,3436,867,26.06,No,No,82
Startup_3153,2019,Canada,Healthcare,Series A,377,192,23,22.22,Yes,No,71
Startup_3154,2022,France,Tech,IPO,93,3698,246,32.46,No,Yes,6
Startup_3155,2015,Canada,AI,Seed,362,989,987,43.43,No,No,30
Startup_3156,2020,USA,FoodTech,Seed,372,1082,490,17.23,No,No,70
Startup_3157,2019,Australia,Logistics,Seed,498,2741,738,17.68,No,Yes,69
Startup_3158,2001,Germany,FoodTech,Seed,241,4907,961,33.01,Yes,No,78
Startup_3159,2010,Japan,Gaming,IPO,155,3842,653,9.53,Yes,No,94
Startup_3160,2010,Brazil,Energy,Series A,33,2238,745,5.89,No,No,28
Startup_3161,2021,France,FoodTech,Series C,40,2266,231,26.25,No,No,74
Startup_3162,2020,Canada,Gaming,Series A,326,1177,763,48.63,No,Yes,89
Startup_3163,2009,USA,FinTech,Series B,215,2474,929,46.96,Yes,Yes,12
Startup_3164,2007,Canada,Tech,Series C,463,4327,358,15.94,No,Yes,39
Startup_3165,2000,Brazil,E-commerce,Seed,234,1905,954,13.17,Yes,No,98
Startup_3166,2019,Germany,Healthcare,Series A,13,1687,930,17.18,No,No,5
Startup_3167,2007,France,Healthcare,Series B,135,2466,197,26.67,No,Yes,17
Startup_3168,2010,UK,E-commerce,Series A,130,4953,36,47.8,No,Yes,14
Startup_3169,2017,Germany,AI,IPO,374,1669,177,17.33,Yes,No,16
Startup_3170,2002,USA,FoodTech,Seed,269,1800,793,48.78,Yes,Yes,23
Startup_3171,2005,Brazil,FinTech,IPO,368,3302,536,29.12,Yes,Yes,8
Startup_3172,2009,Japan,EdTech,Seed,177,2161,79,9.94,No,No,77
Startup_3173,2010,USA,Healthcare,IPO,31,107,677,30.32,Yes,Yes,99
Startup_3174,2022,USA,FinTech,Series A,176,406,670,48.49,Yes,No,5
Startup_3175,2010,USA,Healthcare,Series C,419,394,305,1.45,Yes,Yes,78
Startup_3176,2021,UK,Energy,Series C,101,2720,596,46.01,Yes,No,35
Startup_3177,2022,UK,Gaming,Series C,384,414,985,11.37,Yes,Yes,72
Startup_3178,2004,Germany,E-commerce,IPO,68,1450,610,26.27,Yes,Yes,48
Startup_3179,2014,USA,Healthcare,Seed,340,997,93,33.5,Yes,Yes,34
Startup_3180,2019,Canada,FoodTech,Series A,74,2817,459,43.28,No,Yes,54
Startup_3181,2010,France,Energy,IPO,113,3957,406,3.54,No,Yes,46
Startup_3182,2000,USA,Gaming,Series B,249,4451,251,7.62,No,No,95
Startup_3183,2002,Australia,Logistics,Seed,6,271,74,24.89,Yes,No,13
Startup_3184,2004,Canada,Gaming,Series B,309,1572,494,46.81,No,Yes,77
Startup_3185,2012,Brazil,Gaming,Seed,186,4562,637,47.13,No,Yes,8
Startup_3186,2007,India,Logistics,Series B,391,3766,102,39.06,Yes,No,38
Startup_3187,2010,Germany,AI,Series A,284,4397,539,7.21,Yes,Yes,53
Startup_3188,2004,Germany,Tech,Series B,210,1722,36,25.72,Yes,Yes,91
Startup_3189,2006,India,Tech,IPO,244,3217,533,19.15,No,Yes,91
Startup_3190,2004,Germany,Energy,Series C,268,2878,761,35.26,Yes,No,40
